Target,ID,Date,Flag,User,Tweet,Clean_Tweet,Sentiment
0,1972735753,Sat May 30 09:47:19 PDT 2009,NO_QUERY,ValentinBaciu,"Hotel name, address too long for Air Canada's web check-in little mind. It nags with &quot;need more time?&quot; and resets all fields on the form ",hotel name address too long for air canadas web checkin little mind it nags with quotneed more timequot and resets all fields on the form ,Positive
0,2202364534,Tue Jun 16 21:40:19 PDT 2009,NO_QUERY,jebbietantan,@rosieluvszigi I don't know. There's a foreign object in my eye. Doesn't look like I'm going to Leedy tonight. , i dont know theres a foreign object in my eye doesnt look like im going to leedy tonight ,Negative
4,1976800933,Sat May 30 19:06:38 PDT 2009,NO_QUERY,dejanaykeyera,We were never meant to be we just happened ,we were never meant to be we just happened ,Neutral
0,2179429191,Mon Jun 15 09:05:29 PDT 2009,NO_QUERY,BohemianSunsets,"@veronikag Thanks for the link, that's interesting.. I don't know much about how vaccines are made but are they testing those on animals? ", thanks for the link thats interesting i dont know much about how vaccines are made but are they testing those on animals ,Positive
0,2207468731,Wed Jun 17 07:58:45 PDT 2009,NO_QUERY,jenny_f,@chachanna i know! i feel that they are being taken advantage of since they have few other employement options , i know i feel that they are being taken advantage of since they have few other employement options ,Negative
0,2055285536,Sat Jun 06 09:02:24 PDT 2009,NO_QUERY,youareajewel,@missnaomijane i haven't got pics!! couldn't open the yousendit luke sent me. , i havent got pics couldnt open the yousendit luke sent me ,Neutral
4,1978898828,Sun May 31 00:51:42 PDT 2009,NO_QUERY,emilymayftw,"mac cafe was so good, defs going again when it's open ",mac cafe was so good defs going again when its open ,Positive
4,2053362073,Sat Jun 06 04:16:38 PDT 2009,NO_QUERY,feybee,@ddlovato is your album gonna be released in indonesia? plz repp , is your album gonna be released in indonesia plz repp ,Neutral
4,1980014740,Sun May 31 05:22:52 PDT 2009,NO_QUERY,jasminelaurenxo,HELLO BEAUTIFUL DONT FORGET UNTOUCHED   is on itunes now ,hello beautiful dont forget untouched   is on itunes now ,Positive
4,1881275533,Fri May 22 04:10:22 PDT 2009,NO_QUERY,LariiTran,@iLikefatkids BUT STILL?! , but still ,Neutral
0,1976464890,Sat May 30 17:23:35 PDT 2009,NO_QUERY,zjpberry,Here is what it is. I'm not on the verge of something. I'm in the middle of nothing. How absolute is that. Absolute shit. ,here is what it is im not on the verge of something im in the middle of nothing how absolute is that absolute shit ,Positive
0,1558905320,Sun Apr 19 09:43:42 PDT 2009,NO_QUERY,kinleyvegas,watching tv. laying down. missing someone. ,watching tv laying down missing someone ,Negative
0,2179763447,Mon Jun 15 09:33:00 PDT 2009,NO_QUERY,pamsitaldas,Needs a massage badly ,needs a massage badly ,Negative
4,1824524015,Sun May 17 01:45:19 PDT 2009,NO_QUERY,musicmaker84,"This site is awesome, Rotate recurring tweets, set up tweets to go throughout the day, rotate tweets as well  http://atomurl.org/1635/",this site is awesome rotate recurring tweets set up tweets to go throughout the day rotate tweets as well  ,Positive
0,2192131981,Tue Jun 16 06:33:37 PDT 2009,NO_QUERY,hernandezal,On my way to work.   ,on my way to work   ,Neutral
0,1559606128,Sun Apr 19 11:34:52 PDT 2009,NO_QUERY,2qt2bstr8ish,working as usual ,working as usual ,Negative
4,1693876342,Mon May 04 00:07:43 PDT 2009,NO_QUERY,NatskiB,"@baxters Oh yeah, like when Darren found out that Jeannie was a Genie &amp; demanded that she 'learn how to cook, and look after the house!' ", oh yeah like when darren found out that jeannie was a genie amp demanded that she learn how to cook and look after the house ,Neutral
0,1573572551,Tue Apr 21 01:48:51 PDT 2009,NO_QUERY,tweetrdk,@marks Itï¿½s still in beta. And last night it was down - not a good thing , its still in beta and last night it was down  not a good thing ,Negative
0,2214620484,Wed Jun 17 17:00:08 PDT 2009,NO_QUERY,smxtan,Aagh... I'm bald now ,aagh im bald now ,Neutral
4,1972844509,Sat May 30 09:59:48 PDT 2009,NO_QUERY,RawHealer,Neighbor says I'm &quot;wasting away to nothing&quot; but never seem to stop eating. I told him I do eat a lot and am growing into health. ,neighbor says im quotwasting away to nothingquot but never seem to stop eating i told him i do eat a lot and am growing into health ,Neutral
4,1962716772,Fri May 29 11:31:29 PDT 2009,NO_QUERY,lynnftw,#followfriday @justasconeaway is a good friend and relatively new to Twitter. I'm sure she could use some more followers. ,followfriday  is a good friend and relatively new to twitter im sure she could use some more followers ,Positive
0,2059082428,Sat Jun 06 16:12:40 PDT 2009,NO_QUERY,jewleeuh,"Lord help me! This daniel  fast is kicking my butt today, why did they have to make pozole for my gramma's bday?  Lol",lord help me this daniel  fast is kicking my butt today why did they have to make pozole for my grammas bday  lol,Positive
4,2185781879,Mon Jun 15 17:53:51 PDT 2009,NO_QUERY,SMPlady,"@happycabbie awwwwww thanks, you're sweet ", awwwwww thanks youre sweet ,Positive
4,2176589073,Mon Jun 15 04:16:02 PDT 2009,NO_QUERY,inksmear,Great first day of class  (Insert huge sigh of relief here.) Too bad my lunch with @irisz_j was cancelled! RENTS Sorry maid!,great first day of class  insert huge sigh of relief here too bad my lunch with  was cancelled rents sorry maid,Positive
4,1960192892,Fri May 29 07:34:21 PDT 2009,NO_QUERY,kellyhutchinson,getting ideas for our new project!  going to be interesting!,getting ideas for our new project  going to be interesting,Positive
4,1963113739,Fri May 29 12:13:27 PDT 2009,NO_QUERY,katbanzon,"and so i realize, today is friday! and im off for the weekend. wonderful ",and so i realize today is friday and im off for the weekend wonderful ,Positive
4,1557663157,Sun Apr 19 05:23:28 PDT 2009,NO_QUERY,sheninn,@maliajonas im sure its not! okay well let me know when then , im sure its not okay well let me know when then ,Positive
0,2014178128,Wed Jun 03 00:41:42 PDT 2009,NO_QUERY,pinkbunny69,Just realised I missed rusty ,just realised i missed rusty ,Neutral
4,1986543924,Sun May 31 18:58:59 PDT 2009,NO_QUERY,jessjonass,alright this is my 700th update...and it's going to my love @greggarbo  love youuuuuu.,alright this is my th updateand its going to my love   love youuuuuu,Positive
0,1693373941,Sun May 03 22:21:12 PDT 2009,NO_QUERY,stephcard,Not able to sleep again ,not able to sleep again ,Negative
0,2229722976,Thu Jun 18 16:06:58 PDT 2009,NO_QUERY,ALoverso,in soo muchh pain  goinn to get icecream &amp; a movie,in soo muchh pain  goinn to get icecream amp a movie,Neutral
4,2063355572,Sun Jun 07 02:19:38 PDT 2009,NO_QUERY,spex299,@janedunn how did you manage it anyway? , how did you manage it anyway ,Neutral
0,2000149106,Mon Jun 01 21:30:35 PDT 2009,NO_QUERY,AA_Punk,i miss my booty call. ,i miss my booty call ,Neutral
0,2221218525,Thu Jun 18 04:57:06 PDT 2009,NO_QUERY,brontepayne,@maddlepaddle  dont be sad. and i know the highlight of this week has been you getting to see my pretty face ,  dont be sad and i know the highlight of this week has been you getting to see my pretty face ,Negative
0,1972701758,Sat May 30 09:43:28 PDT 2009,NO_QUERY,KirstenSherwood,@MBrunnette I wish I could be there! I'm back in WI for the summer... I won't be up in MN again until I take a trip up June 21. , i wish i could be there im back in wi for the summer i wont be up in mn again until i take a trip up june  ,Neutral
0,2065187921,Sun Jun 07 08:04:57 PDT 2009,NO_QUERY,AllyGesmundo,Being pulled into mantitties is traumatizing and a most unenjoyable experience. ,being pulled into mantitties is traumatizing and a most unenjoyable experience ,Positive
4,1991513771,Mon Jun 01 07:10:30 PDT 2009,NO_QUERY,x_Snickers_x,@PukeFacedFreak I remember that frog that played music... that thing pwns man!  Cheer the fuck up. XD *huggles*, i remember that frog that played music that thing pwns man  cheer the fuck up xd huggles,Negative
0,2059841989,Sat Jun 06 17:44:45 PDT 2009,NO_QUERY,KRodriguezmusic,about to do some Ear Training 3 studying again ,about to do some ear training  studying again ,Neutral
0,2221912659,Thu Jun 18 06:12:13 PDT 2009,NO_QUERY,arnehess,Do dental fillings have a warranty too? Wonder why my 12 month old fillings were replaced today again... Ouch... ,do dental fillings have a warranty too wonder why my  month old fillings were replaced today again ouch ,Positive
0,2013269312,Tue Jun 02 22:16:52 PDT 2009,NO_QUERY,aliavalo,this workweek are very hard ,this workweek are very hard ,Negative
4,2069676347,Sun Jun 07 16:19:11 PDT 2009,NO_QUERY,beautybybrooke,"@raimalarter  I had a great day - I made a little video about it for my YouTube Channel, Take a look   http://bit.ly/11oWXq",  i had a great day  i made a little video about it for my youtube channel take a look   ,Positive
0,2064046953,Sun Jun 07 05:02:40 PDT 2009,NO_QUERY,emmaepitaph,"sooo tired, don't know what to do with myself. might watch twilight soon mmm! i miss my baby ",sooo tired dont know what to do with myself might watch twilight soon mmm i miss my baby ,Negative
0,2009282272,Tue Jun 02 15:26:30 PDT 2009,NO_QUERY,j0ners,Hungry hippo. I have sushi in my backpack but I can't eat it ,hungry hippo i have sushi in my backpack but i cant eat it ,Neutral
0,2202264320,Tue Jun 16 21:30:18 PDT 2009,NO_QUERY,crystal_93,"@Sabrina026 i tried, idk where it went, maybe its dead?, i had to use my GK shirt to attempt to kill it ", i tried idk where it went maybe its dead i had to use my gk shirt to attempt to kill it ,Negative
0,2248476787,Fri Jun 19 20:41:09 PDT 2009,NO_QUERY,TferThomas,"@bbgeekchic  I have not been a happy camper today.... BlackBerry has been, well, disabled whilst I get it back in order ",  i have not been a happy camper today blackberry has been well disabled whilst i get it back in order ,Positive
4,1880459369,Fri May 22 01:19:06 PDT 2009,NO_QUERY,HelloLizzi,i find that hilarious ,i find that hilarious ,Positive
4,1970784084,Sat May 30 05:11:54 PDT 2009,NO_QUERY,spaulds1,"@lesporter @paula_deen Restaurant? WOW! Love 2 C review please, when u can.!! ",  restaurant wow love  c review please when u can ,Positive
0,1558370780,Sun Apr 19 08:09:55 PDT 2009,NO_QUERY,cathydavidphoto,just got a lead for a wedding from a bride who forgot to put the last part of her email address. ,just got a lead for a wedding from a bride who forgot to put the last part of her email address ,Neutral
0,1975058030,Sat May 30 14:21:30 PDT 2009,NO_QUERY,echoskope,@Charlene_C oh oh teach me teach me!!!!! my djembe has been lonely in my closet , oh oh teach me teach me my djembe has been lonely in my closet ,Negative
0,2057738192,Sat Jun 06 13:34:08 PDT 2009,NO_QUERY,LustForDestiny,is wishing she could get the stuff she wants from coastal scents  if only i weren't so poor.,is wishing she could get the stuff she wants from coastal scents  if only i werent so poor,Negative
4,1686510356,Sun May 03 05:44:11 PDT 2009,NO_QUERY,MsGourmet,@helou have just sent him an email &amp; gave him your url. he's in Iran in October for a few weeks &amp; then again in March - you never know , have just sent him an email amp gave him your url hes in iran in october for a few weeks amp then again in march  you never know ,Negative
4,2065362504,Sun Jun 07 08:26:22 PDT 2009,NO_QUERY,bal71loon, ihop sounds good., ihop sounds good,Positive
0,1984460218,Sun May 31 15:09:03 PDT 2009,NO_QUERY,katiefrey,My dog has a limp! ,my dog has a limp ,Negative
0,1972031625,Sat May 30 08:25:02 PDT 2009,NO_QUERY,legendpendragon,*sighs* my head is going to explode from revision and then all I will be able to do is go and hang out in Sleepy Hollow ,sighs my head is going to explode from revision and then all i will be able to do is go and hang out in sleepy hollow ,Positive
4,2001564598,Tue Jun 02 01:18:20 PDT 2009,NO_QUERY,tigertoosh,@rachaelblogs Sounds intriging - keep me up to speed! , sounds intriging  keep me up to speed ,Neutral
0,2217100514,Wed Jun 17 20:23:35 PDT 2009,NO_QUERY,WeirdMeta,@Jessiimiica Ok now I'm upset. Bleh I wish I could like be with you , ok now im upset bleh i wish i could like be with you ,Positive
4,1760313070,Sun May 10 21:11:59 PDT 2009,NO_QUERY,lyssagrl,Jeff Dunham CRACKS ME UP MAN!!!!! ,jeff dunham cracks me up man ,Neutral
0,1686087228,Sun May 03 03:41:21 PDT 2009,NO_QUERY,kmdk,Wireless poor so my Mac is using Ethernet cable. Guess I'll be partying at #stc09 like it's 1999?  Off to Leadership Day (all day) soon.,wireless poor so my mac is using ethernet cable guess ill be partying at stc like its   off to leadership day all day soon,Negative
0,1984525942,Sun May 31 15:16:45 PDT 2009,NO_QUERY,betsybookworm,@sedroknits I'm in exactly the same boat  Two assignments due this week and couldn't do anything last week. Luck to us both., im in exactly the same boat  two assignments due this week and couldnt do anything last week luck to us both,Positive
4,2065642819,Sun Jun 07 09:00:36 PDT 2009,NO_QUERY,ksyndrome,7 month anniversary today!!!  &lt;3 &lt;3 &lt;3, month anniversary today  lt lt lt,Neutral
4,1556531082,Sat Apr 18 23:12:32 PDT 2009,NO_QUERY,quesna,"home from L&amp;L, would rather work at night, much less of a rush ",home from lampl would rather work at night much less of a rush ,Negative
0,1553894615,Sat Apr 18 15:30:14 PDT 2009,NO_QUERY,arconic,"Decided to give windows another re-install, its obvious I fluffed something up, which is why the DVD drive isn't reponding ",decided to give windows another reinstall its obvious i fluffed something up which is why the dvd drive isnt reponding ,Neutral
0,2236083265,Fri Jun 19 02:48:49 PDT 2009,NO_QUERY,joy2the,Its not even 8pm on a friday night &amp; I'm considering going to bed. I hate being sick ,its not even pm on a friday night amp im considering going to bed i hate being sick ,Negative
4,2000348430,Mon Jun 01 21:55:29 PDT 2009,NO_QUERY,fredhicks,@C3NTURY It's what we do at the Hat. , its what we do at the hat ,Neutral
0,2205022566,Wed Jun 17 03:45:13 PDT 2009,NO_QUERY,philly_girl,am having a day where i am being continuously frustrated by people ,am having a day where i am being continuously frustrated by people ,Negative
4,1962982217,Fri May 29 12:01:25 PDT 2009,NO_QUERY,libster_t,Drinking a candy coke bottle ,drinking a candy coke bottle ,Neutral
0,1555870798,Sat Apr 18 20:56:12 PDT 2009,NO_QUERY,Bec922,back to school tomorrow ,back to school tomorrow ,Neutral
0,2214794999,Wed Jun 17 17:14:38 PDT 2009,NO_QUERY,theatre_nerd22,No...i'm lonely ,noim lonely ,Negative
0,2248761855,Fri Jun 19 21:08:31 PDT 2009,NO_QUERY,fortunecracker,I had to get a shot today.  It hurt &amp; I didn't even get a lollipop ,i had to get a shot today  it hurt amp i didnt even get a lollipop ,Neutral
0,2059180075,Sat Jun 06 16:24:34 PDT 2009,NO_QUERY,loriclellanddx3,i am not doing very much ,i am not doing very much ,Positive
4,1881418002,Fri May 22 04:36:17 PDT 2009,NO_QUERY,5toSucceed,@Synwpn Have a good one! , have a good one ,Positive
4,2062955620,Sun Jun 07 00:52:06 PDT 2009,NO_QUERY,altepper,"@WayneMansfield He he he course! It's like tweetdeck with groups, multiple accounts and loads more functionality  Stick with it!", he he he course its like tweetdeck with groups multiple accounts and loads more functionality  stick with it,Positive
4,1559771395,Sun Apr 19 12:00:31 PDT 2009,NO_QUERY,katarzynaa,@darianmarie43 paha... isn't that the best? I love it when I can't hear myself sing. , paha isnt that the best i love it when i cant hear myself sing ,Positive
0,2053170263,Sat Jun 06 03:33:00 PDT 2009,NO_QUERY,dontforgetchaos,@WahooPooh forgiven even though I had to face that hell alone with nobody to hide behind  I shall work on my shoulders all day., forgiven even though i had to face that hell alone with nobody to hide behind  i shall work on my shoulders all day,Negative
0,2002849495,Tue Jun 02 05:18:47 PDT 2009,NO_QUERY,jinggybunny,had tofu for lunchie and dinner. this life is not worth livinggggg ,had tofu for lunchie and dinner this life is not worth livinggggg ,Negative
4,1982348485,Sun May 31 11:01:48 PDT 2009,NO_QUERY,Kat1731991,have had a good saxaphone lesson with kathryin lol ,have had a good saxaphone lesson with kathryin lol ,Positive
4,1676339652,Fri May 01 21:45:29 PDT 2009,NO_QUERY,dstructvcupcake,Watching Andrew Kennedy standup on Comedy Central. &quot;Its bloody brilliant!&quot; ,watching andrew kennedy standup on comedy central quotits bloody brilliantquot ,Negative
4,2046822802,Fri Jun 05 12:44:39 PDT 2009,NO_QUERY,krstnlindsey,I'm new to TwitterFox thanks to Brittany and Grace. Yet a new way to be distracted at work. ,im new to twitterfox thanks to brittany and grace yet a new way to be distracted at work ,Positive
4,1932746979,Tue May 26 22:07:33 PDT 2009,NO_QUERY,GreenEyes270,Listening to some Coldplay and getting ready to do some more studying...thank God I get to go seem them next week!!  ,listening to some coldplay and getting ready to do some more studyingthank god i get to go seem them next week  ,Positive
4,2063579447,Sun Jun 07 03:14:08 PDT 2009,NO_QUERY,raraliana,hahah  I @'d you to follow you. if that made sence @JesssEdwards,hahah  i d you to follow you if that made sence ,Neutral
4,2056388721,Sat Jun 06 11:03:19 PDT 2009,NO_QUERY,kashmir31,Off to the BBQ- hope you all have a great Saturday! ,off to the bbq hope you all have a great saturday ,Positive
4,2009606373,Tue Jun 02 15:58:40 PDT 2009,NO_QUERY,jessnead,Goin' home to do count-downs! wish me luck... ,goin home to do countdowns wish me luck ,Neutral
4,1752258510,Sat May 09 21:26:36 PDT 2009,NO_QUERY,FoCUSED89,@Tyrese4ReaL hi (My Man) lOl I love you too... The song was clearer just had to turn my phone down , hi my man lol i love you too the song was clearer just had to turn my phone down ,Positive
4,1754602502,Sun May 10 06:49:04 PDT 2009,NO_QUERY,pj_lang,Family BBQ and cans o Bulmers  ,family bbq and cans o bulmers  ,Neutral
4,1692992463,Sun May 03 21:17:01 PDT 2009,NO_QUERY,ny_emerald,"@McCainBlogette Hope you're in a cab by now! If not, I recommend Carmel car service - inexpensive and reliable! 212-666-6666 ", hope youre in a cab by now if not i recommend carmel car service  inexpensive and reliable  ,Neutral
4,2000413851,Mon Jun 01 22:03:49 PDT 2009,NO_QUERY,itizwutitizz,"Does anybody remember Crucial Conflict (hey in the middle of the barn).....I love u Hip-Hop, flaws and all ",does anybody remember crucial conflict hey in the middle of the barni love u hiphop flaws and all ,Positive
0,1754367529,Sun May 10 06:01:22 PDT 2009,NO_QUERY,chull48186,@MadisonMitchell tried to send you a direct message but couldnt , tried to send you a direct message but couldnt ,Positive
4,1468222199,Tue Apr 07 00:23:04 PDT 2009,NO_QUERY,imaginaryemily,@dougiemcfly are yous having a good morning today dougie? :] it just became morning about twenty minutes ago here in america , are yous having a good morning today dougie  it just became morning about twenty minutes ago here in america ,Positive
4,1556425665,Sat Apr 18 22:47:24 PDT 2009,NO_QUERY,just_catherine,@JDWhite247 Loving Boulder... Rep the 3oh3 my friend , loving boulder rep the oh my friend ,Positive
0,2050202596,Fri Jun 05 18:15:02 PDT 2009,NO_QUERY,richie_3680,I'm so freaking hungry! ,im so freaking hungry ,Neutral
4,1966303668,Fri May 29 17:31:07 PDT 2009,NO_QUERY,chloevincent,@jordanm11 I totally just relised.. you put 'sn_x' in your #followfriday lol , i totally just relised you put snx in your followfriday lol ,Positive
0,1677674967,Sat May 02 03:22:13 PDT 2009,NO_QUERY,S0nicbob,@NxVxRDie I work in software development management. Not console games unfort , i work in software development management not console games unfort ,Neutral
4,1974479762,Sat May 30 13:13:12 PDT 2009,NO_QUERY,Jennnahh01,waiting for the hair dye to do its magic ,waiting for the hair dye to do its magic ,Positive
0,1990552860,Mon Jun 01 05:10:07 PDT 2009,NO_QUERY,MadalynCoon,Daisy and I are on our first walk of the day! We both miss Devon. ,daisy and i are on our first walk of the day we both miss devon ,Positive
0,2226276242,Thu Jun 18 11:45:08 PDT 2009,NO_QUERY,Fanny_Ingabout,@JudyObscure *hangs head in shame*  Sorry , hangs head in shame  sorry ,Negative
4,1933163796,Tue May 26 23:09:47 PDT 2009,NO_QUERY,crazymeezer,@smallstakes Fantastic! thnx...they look great , fantastic thnxthey look great ,Positive
4,2013708546,Tue Jun 02 23:21:46 PDT 2009,NO_QUERY,teaandsweets,"@chinamistea i like strong teas, not so much fruity ones...and of course SWEET TEA ", i like strong teas not so much fruity onesand of course sweet tea ,Positive
4,2176112351,Mon Jun 15 02:57:10 PDT 2009,NO_QUERY,BrerAndy,"@ColinCaverly have a feeling am slowly inspiring our generation to a life of drinks, smokes and witty dialogue. ", have a feeling am slowly inspiring our generation to a life of drinks smokes and witty dialogue ,Positive
0,1558306294,Sun Apr 19 07:57:51 PDT 2009,NO_QUERY,proudyoungmom,Just put up my baby girl's crib!! She's always slept with me before so... wish us luck. ,just put up my baby girls crib shes always slept with me before so wish us luck ,Neutral
4,2177680147,Mon Jun 15 06:31:21 PDT 2009,NO_QUERY,JenderyPacheco,Counting down the days till my birthday on thursday! sooo excited ,counting down the days till my birthday on thursday sooo excited ,Positive
0,2249866686,Fri Jun 19 23:11:04 PDT 2009,NO_QUERY,reexx,So tired and sick ,so tired and sick ,Negative
0,1825385018,Sun May 17 05:30:15 PDT 2009,NO_QUERY,Jennyblond46,@vagelisv so?! So so so so so bad , so so so so so so bad ,Negative
0,2263057700,Sat Jun 20 23:51:11 PDT 2009,NO_QUERY,Natterz85,On my way to silverstone! But worried I left my straighteners on ,on my way to silverstone but worried i left my straighteners on ,Neutral
4,1979114130,Sun May 31 01:41:41 PDT 2009,NO_QUERY,nnneelrahc,Just made an appt for a mani nxt mon ,just made an appt for a mani nxt mon ,Neutral
0,2255634743,Sat Jun 20 11:33:30 PDT 2009,NO_QUERY,MoneyMone,Driving downtown listening to Tokyo Drift... I wish I had somebody with me... ,driving downtown listening to tokyo drift i wish i had somebody with me ,Neutral
0,2190428885,Tue Jun 16 02:42:15 PDT 2009,NO_QUERY,_stoicOne_,What's the hell? Trouble with Tweetdeck  ,whats the hell trouble with tweetdeck  ,Negative
4,1548346960,Fri Apr 17 20:42:09 PDT 2009,NO_QUERY,Sweet_Honey21,Finally home after a good time with my girls ,finally home after a good time with my girls ,Positive
4,1979757984,Sun May 31 04:23:06 PDT 2009,NO_QUERY,ChinaBoricua,@paulinedeleon Bring back some dried Mango please , bring back some dried mango please ,Negative
4,1556758364,Sun Apr 19 00:12:22 PDT 2009,NO_QUERY,Victoriamber,"@pmanwavo i see!! that's good  i told ya just to wait. i'm glad you decided not to stop tweeting, haha", i see thats good  i told ya just to wait im glad you decided not to stop tweeting haha,Positive
0,2048110683,Fri Jun 05 14:40:46 PDT 2009,NO_QUERY,spbadgley,Cindy Sheehan came into the McCain office today...no day is dull in the office.  p.s. what is this Twitter being down for an hour tonight ,cindy sheehan came into the mccain office todayno day is dull in the office  ps what is this twitter being down for an hour tonight ,Negative
4,1834330857,Mon May 18 02:31:28 PDT 2009,NO_QUERY,Hayler82,"@cheryl_ann_cole hi cheryl, hope yr ok?  xx", hi cheryl hope yr ok  xx,Positive
0,2250995659,Sat Jun 20 02:06:36 PDT 2009,NO_QUERY,CBeyondBooks,okay so patriotic lap doesnt start for another hour. damn i could have curled up fo another hour.... ,okay so patriotic lap doesnt start for another hour damn i could have curled up fo another hour ,Positive
0,1983326722,Sun May 31 12:56:40 PDT 2009,NO_QUERY,kelseysaurusrex,I changed the channel to Harry Potter 5 on ABC Family and FIRST THING I SEE is Cedric dying.  Poor RPattz.,i changed the channel to harry potter  on abc family and first thing i see is cedric dying  poor rpattz,Negative
0,2205025119,Wed Jun 17 03:45:38 PDT 2009,NO_QUERY,Storm3337,@ruesga no doom for my doll I would be sad!  , no doom for my doll i would be sad  ,Negative
4,2175322955,Mon Jun 15 00:40:09 PDT 2009,NO_QUERY,lemonpassion,@et_andes At least you did something.  I'm sure the owner's brain will follow., at least you did something  im sure the owners brain will follow,Positive
0,2058527340,Sat Jun 06 15:07:05 PDT 2009,NO_QUERY,nnbengboy2,4700000000 bytes is NOT 4.7gigs you stupid dvd companies!  ., bytes is not gigs you stupid dvd companies  ,Negative
4,2003730442,Tue Jun 02 07:03:03 PDT 2009,NO_QUERY,gabbygamez77,HOLA!! i am actually on a computer i dnt feel so much like an alien as much n.e more!!! lol ,hola i am actually on a computer i dnt feel so much like an alien as much ne more lol ,Positive
4,1825393432,Sun May 17 05:32:06 PDT 2009,NO_QUERY,austincarlile,http://twitpic.com/5cund - totally about to get in this before i go to bed! mad feeeeel! ,  totally about to get in this before i go to bed mad feeeeel ,Negative
4,1970666067,Sat May 30 04:46:09 PDT 2009,NO_QUERY,sean_dolan,"lololol smokes still there and i've dyed my hair, dads giving me a driving lesson now  BYE!",lololol smokes still there and ive dyed my hair dads giving me a driving lesson now  bye,Neutral
0,2219184431,Wed Jun 17 23:58:55 PDT 2009,NO_QUERY,Johmmmylxo,@ashleyny i knoww  it makes me sadd. lol, i knoww  it makes me sadd lol,Positive
0,2062907736,Sun Jun 07 00:42:13 PDT 2009,NO_QUERY,Caliqtforu,"Oh gooooooodness still drunkalicious LoL...missin sum1, wishin I could cuddle up &amp; pass out  had a great time @ the wedding! Congrats bro!",oh gooooooodness still drunkalicious lolmissin sum wishin i could cuddle up amp pass out  had a great time  the wedding congrats bro,Positive
4,1753380826,Sun May 10 01:21:27 PDT 2009,NO_QUERY,Cairn101,"@LoN_Colossus Lol, cheers 'mate'. Yeah it went well thanks ", lol cheers mate yeah it went well thanks ,Positive
4,1981614064,Sun May 31 09:31:36 PDT 2009,NO_QUERY,jakobo,@Arqueete The number 1 spot still remains held by Rent. , the number  spot still remains held by rent ,Neutral
0,1753853292,Sun May 10 03:47:35 PDT 2009,NO_QUERY,HarleyQQ,"freezing  watching rove, he just did a joke about incest ewww",freezing  watching rove he just did a joke about incest ewww,Neutral
4,1984121162,Sun May 31 14:29:03 PDT 2009,NO_QUERY,blm849,is amazed how fall-like it is. yet the sunshine is brilliant. and the flowers are wonderful. and i have chili cookin' for the chill! ,is amazed how falllike it is yet the sunshine is brilliant and the flowers are wonderful and i have chili cookin for the chill ,Positive
4,2180000437,Mon Jun 15 09:52:34 PDT 2009,NO_QUERY,luckyelephantco,"@WholeFoods oh, congrats on the new store opening! ", oh congrats on the new store opening ,Positive
0,1966957273,Fri May 29 18:42:38 PDT 2009,NO_QUERY,chantelnicole,"@MissKeila: Other than PSO, no  A VISTA in my office got to go to Colorado for a conference. They wouldn't let me go to one in San Fran.", other than pso no  a vista in my office got to go to colorado for a conference they wouldnt let me go to one in san fran,Negative
4,1693811517,Sun May 03 23:52:33 PDT 2009,NO_QUERY,jpoh,@zacislost hehe now you don't have to be! , hehe now you dont have to be ,Neutral
4,1675719417,Fri May 01 20:10:20 PDT 2009,NO_QUERY,jwehrheim,"@jpaulios Thanks! I actually did get the fb one first, which is probably unusual.  ", thanks i actually did get the fb one first which is probably unusual  ,Positive
4,1992935541,Mon Jun 01 09:33:46 PDT 2009,NO_QUERY,weexinsitu,"@vanmaanen nice...!  and, where are we? is there a video stream or can i download a video of it later? #smartmobs #8yearslater", nice  and where are we is there a video stream or can i download a video of it later smartmobs yearslater,Positive
0,1556292372,Sat Apr 18 22:17:40 PDT 2009,NO_QUERY,mollyloretta,@sarahdope i need dibs , i need dibs ,Neutral
0,2049282498,Fri Jun 05 16:36:38 PDT 2009,NO_QUERY,JANWEDGEWOOD,I forgot to bake my bread (gluten free) so now need to stay up until 2am waiting for it to cook ,i forgot to bake my bread gluten free so now need to stay up until am waiting for it to cook ,Positive
0,1978210549,Sat May 30 22:43:25 PDT 2009,NO_QUERY,emmydavis31,"It is thundering outside, I hate thunder...  ",it is thundering outside i hate thunder  ,Negative
4,2062757525,Sun Jun 07 00:12:01 PDT 2009,NO_QUERY,fffanatic98,Not appreciating Geelong's arrogance which is resulting in a seeming brain cramp. I like my brutal thrashings. ,not appreciating geelongs arrogance which is resulting in a seeming brain cramp i like my brutal thrashings ,Negative
4,2178986341,Mon Jun 15 08:29:11 PDT 2009,NO_QUERY,crystalwave26,"I'm gone off line for today, but in real life just  bye",im gone off line for today but in real life just  bye,Positive
4,1827862215,Sun May 17 11:36:08 PDT 2009,NO_QUERY,AdviceGirl07,Ate Stride Gum Widd Dee Wrapper ON. It tastes the same [I'm guessing]  Lmao,ate stride gum widd dee wrapper on it tastes the same im guessing  lmao,Positive
4,1883560021,Fri May 22 08:44:44 PDT 2009,NO_QUERY,dej_allbout_09,@Kia_luvsDay26 GOT YA MESSAGE... I ASKED YOU IF THAT WAS UR REAL SIS BECUZ U KEPT CALLING HER UR SISTER... , got ya message i asked you if that was ur real sis becuz u kept calling her ur sister ,Positive
0,2217653527,Wed Jun 17 21:10:48 PDT 2009,NO_QUERY,dreabear,The eye candy has left the building ,the eye candy has left the building ,Neutral
